Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,Return,,,,,,Total,27397,
Product name,Aminovita solution  1  Liter,Mfg.date:,,,,,Product name,Nanovitafour solution  1 Liter,Mfg.date:,,,,,Product name,SDS electrolytes solution 1 Liter,Mfg.date:,,,,,Product name,Dual Protect solution 1Liter,Mfg.date:,,,,,Product name,Magic Oil  Solution 1 Liter,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code No.,01-50-221-002,Expiry date,,,,,Code No.,01-50-221-001,Expiry date,,,,,Code No.,01-50-221-004,Expiry date,,,,,Code No.,01-50-221-003,Expiry date,,,,,Code No.,01-50-221-006,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product name,Aminovita solution  1  Liter,Mfg.date:,,,,,Product name,Nanovitafour solution  1 Liter,Mfg.date:,,,,,Product name,SDS electrolytes solution 1 Liter,Mfg.date:,,,,,Product name,Dual Protect solution 1Liter,Mfg.date:,,,,,Product name,Magic Oil  Solution 1 Liter,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code No.,01-50-221-002,Expiry date,,,,,Code No.,01-50-221-001,Expiry date,,,,,Code No.,01-50-221-004,Expiry date,,,,,Code No.,01-50-221-003,Expiry date,,,,,Code No.,01-50-221-006,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
